time,open,high,low,close,Volume,Volume MA
2004-01-01T17:00:00-05:00,1.2918,1.2978,1.2863,1.2871,0,NaN
2004-01-02T09:00:00-05:00,1.2871,1.2937,1.2863,1.2882,0,NaN
2004-01-04T17:00:00-05:00,1.2873,1.2889,1.2779,1.2787,0,NaN
2004-01-05T09:00:00-05:00,1.2787,1.2834,1.2773,1.2812,0,NaN
2004-01-05T17:00:00-05:00,1.2812,1.2845,1.2764,1.2833,0,NaN
2004-01-06T09:00:00-05:00,1.2833,1.2866,1.2808,1.2859,0,NaN
2004-01-06T17:00:00-05:00,1.2859,1.2927,1.2852,1.2861,0,NaN
2004-01-07T09:00:00-05:00,1.2861,1.2905,1.2838,1.2894,0,NaN
2004-01-07T17:00:00-05:00,1.2894,1.2956,1.2776,1.2825,0,NaN
2004-01-08T09:00:00-05:00,1.2825,1.284,1.2754,1.2785,0,NaN
2004-01-08T17:00:00-05:00,1.2785,1.2833,1.2716,1.273,0,NaN
2004-01-09T09:00:00-05:00,1.273,1.2749,1.2681,1.2709,0,NaN
2004-01-11T17:00:00-05:00,1.2703,1.2767,1.2685,1.2749,0,NaN
2004-01-12T09:00:00-05:00,1.2749,1.2767,1.2723,1.276,0,NaN
2004-01-12T17:00:00-05:00,1.276,1.2785,1.2698,1.2699,0,NaN
2004-01-13T09:00:00-05:00,1.2699,1.2738,1.2689,1.2717,0,NaN
2004-01-13T17:00:00-05:00,1.2717,1.2897,1.2707,1.2878,0,NaN
2004-01-14T09:00:00-05:00,1.2878,1.2916,1.2852,1.2905,0,NaN
2004-01-14T17:00:00-05:00,1.2905,1.2974,1.287,1.2956,0,NaN
2004-01-15T09:00:00-05:00,1.2956,1.2991,1.2921,1.2932,0,0
2004-01-15T17:00:00-05:00,1.2932,1.3,1.2931,1.2985,0,0
2004-01-16T09:00:00-05:00,1.2985,1.3025,1.2968,1.3,0,0
2004-01-18T17:00:00-05:00,1.2992,1.3044,1.2986,1.3017,0,0
2004-01-19T09:00:00-05:00,1.3017,1.3038,1.3,1.3019,0,0
2004-01-19T17:00:00-05:00,1.3019,1.3034,1.2911,1.2923,0,0
2004-01-20T09:00:00-05:00,1.2923,1.2923,1.2852,1.291,0,0
2004-01-20T17:00:00-05:00,1.291,1.301,1.2865,1.3008,0,0
2004-01-21T09:00:00-05:00,1.3008,1.3045,1.2958,1.3007,0,0
