time,open,high,low,close,Volume,Volume MA
1993-01-29T09:30:00-05:00,43.9688,43.96899,43.75,43.938,1003200,NaN
1993-02-01T09:30:00-05:00,43.96875,44.25,43.96875,44.25,480500,NaN
1993-02-02T09:30:00-05:00,44.21875,44.375,44.125,44.34375,201300,NaN
1993-02-03T09:30:00-05:00,44.40625,44.84375,44.375,44.8125,529400,NaN
1993-02-04T09:30:00-05:00,44.96875,45.09375,44.875,45,531500,NaN
1993-02-05T09:30:00-05:00,44.96875,45.0625,44.71875,44.96875,492100,NaN
1993-02-08T09:30:00-05:00,44.96875,45.125,44.90625,44.96875,596100,NaN
1993-02-09T09:30:00-05:00,44.8125,44.8125,44.5625,44.65625,122100,NaN
1993-02-10T09:30:00-05:00,44.65625,44.75,44.53125,44.71875,379600,NaN
1993-02-11T09:30:00-05:00,44.78125,45.125,44.78125,44.9375,19500,NaN
1993-02-12T09:30:00-05:00,44.875,44.875,44.59375,44.59375,42500,NaN
1993-02-16T09:30:00-05:00,44.46875,44.46875,43.40625,43.46875,374800,NaN
1993-02-17T09:30:00-05:00,43.46875,43.53125,43.28125,43.4375,210900,NaN
1993-02-18T09:30:00-05:00,43.9375,43.9375,42.8125,43.40625,378100,NaN
1993-02-19T09:30:00-05:00,43.40625,43.5625,43.34375,43.5625,34900,NaN
1993-02-22T09:30:00-05:00,43.6875,43.78125,43.5625,43.71875,513600,NaN
1993-02-23T09:30:00-05:00,43.84375,43.875,43.46875,43.6875,373700,NaN
1993-02-24T09:30:00-05:00,43.71875,44.25,43.71875,44.25,26300,NaN
1993-02-25T09:30:00-05:00,44.21875,44.375,44.125,44.34375,44500,NaN
1993-02-26T09:30:00-05:00,44.4375,44.4375,44.1875,44.40625,66200,321040
1993-03-01T09:30:00-05:00,44.5625,44.5625,44.21875,44.28125,66500,274205
1993-03-02T09:30:00-05:00,44.3125,44.9375,44.25,44.9375,182400,259300
1993-03-03T09:30:00-05:00,45,45.15625,44.9375,45.125,280100,263240
1993-03-04T09:30:00-05:00,45.1875,45.1875,44.875,44.875,89500,241245
1993-03-05T09:30:00-05:00,44.9375,45.125,44.71875,44.75,40000,216670
1993-03-08T09:30:00-05:00,44.84375,45.75,44.84375,45.75,50800,194605
1993-03-09T09:30:00-05:00,45.65625,45.6875,45.5,45.59375,169300,173265
1993-03-10T09:30:00-05:00,45.59375,45.6875,45.40625,45.6875,194400,176880
1993-03-11T09:30:00-05:00,45.71875,45.84375,45.5,45.5625,70900,161445
1993-03-12T09:30:00-05:00,45.1875,45.21875,44.8125,45.09375,643600,192650
1993-03-15T09:30:00-05:00,45.0625,45.3125,45.0625,45.3125,310800,206065
1993-03-16T09:30:00-05:00,45.3125,45.4375,45.3125,45.3125,30800,188865
1993-03-17T09:30:00-05:00,45.25,45.25,44.96875,45.03125,21800,179410
1993-03-18T09:30:00-05:00,45.21875,45.5,45.21875,45.3125,59300,163470
1993-03-19T09:30:00-05:00,45.28125,45.28125,45.03125,45.03125,66900,165070
1993-03-22T09:30:00-05:00,44.59375,44.875,44.5625,44.78125,183400,148560
1993-03-23T09:30:00-05:00,44.90625,44.9375,44.8125,44.875,55200,132635
1993-03-24T09:30:00-05:00,44.8125,45.0625,44.59375,44.875,37200,133180
1993-03-25T09:30:00-05:00,44.90625,45.25,44.84375,45.15625,110100,136460
1993-03-26T09:30:00-05:00,45.125,45.15625,44.875,44.90625,101500,138225
1993-03-29T09:30:00-05:00,44.9375,45.3125,44.9375,45.09375,87100,139255
1993-03-30T09:30:00-05:00,45.15625,45.21875,45.09375,45.21875,56000,132935
1993-03-31T09:30:00-05:00,45.34375,45.46875,45.1875,45.1875,111600,124510
1993-04-01T09:30:00-05:00,45.25,45.25,44.9375,45.03125,129500,126510
1993-04-02T09:30:00-05:00,44.65625,44.65625,44.09375,44.09375,59400,127480
1993-04-05T09:30:00-04:00,44.4375,44.4375,44.1875,44.3125,172200,133550
1993-04-06T09:30:00-04:00,44.40625,44.40625,44.0625,44.1875,129700,131570
1993-04-07T09:30:00-04:00,44.25,44.34375,44.15625,44.34375,28000,123250
1993-04-08T09:30:00-04:00,44.53125,44.53125,44.09375,44.28125,180800,128745
1993-04-12T09:30:00-04:00,44.71875,44.9375,44.65625,44.90625,348500,113990
1993-04-13T09:30:00-04:00,44.875,45.15625,44.84375,45,146100,105755
1993-04-14T09:30:00-04:00,45.03125,45.0625,44.90625,44.9375,119600,110195
1993-04-15T09:30:00-04:00,44.90625,45.03125,44.75,44.9375,148600,116535
1993-04-16T09:30:00-04:00,44.96875,45.03125,44.875,44.9375,47900,115965
1993-04-19T09:30:00-04:00,44.9375,45.0625,44.71875,44.75,157000,120470
1993-04-20T09:30:00-04:00,44.6875,44.75,44.25,44.53125,279500,125275
1993-04-21T09:30:00-04:00,44.625,44.625,44.375,44.5,67900,125910
1993-04-22T09:30:00-04:00,44.3125,44.6875,43.9375,43.9375,97700,128935
1993-04-23T09:30:00-04:00,43.84375,43.96875,43.6875,43.75,106000,128730
1993-04-26T09:30:00-04:00,43.78125,43.9375,43.28125,43.40625,62600,126785
1993-04-27T09:30:00-04:00,43.34375,43.875,43.34375,43.875,156800,130270
1993-04-28T09:30:00-04:00,43.8125,43.90625,43.71875,43.78125,85900,131765
1993-04-29T09:30:00-04:00,43.875,43.96875,43.625,43.96875,85000,130435
1993-04-30T09:30:00-04:00,44.125,44.28125,44.03125,44.03125,88500,128385
1993-05-03T09:30:00-04:00,44.09375,44.3125,43.90625,44.3125,80500,129440
1993-05-04T09:30:00-04:00,44.40625,44.625,44.34375,44.46875,149100,128285
1993-05-05T09:30:00-04:00,44.46875,44.75,44.46875,44.59375,109000,127250
