time,open,high,low,close,Volume,Volume MA
1577966400,323.61,323.85,323.61,323.82,6102,NaN
1577970000,323.85,324.08,323.85,324.03,28329,NaN
1577973600,324,324.015,323.41,323.87,676909,NaN
1577977200,323.89,323.89,322.62,323.24,707163,NaN
1577980800,323.26,323.35,322.54,323.06,496856,NaN
1577984400,323.05,323.46,322.92,323.35,324659,NaN
1577988000,323.37,323.37,322.97,323.15,250880,NaN
1577991600,323.16,323.87,323.13,323.78,660984,NaN
1577995200,323.78,324.85,323.74,324.84,1578825,NaN
1577998800,324.84,325.1,324.71,325.1,198398,NaN
1578002400,325.12,325.17,325.06,325.06,4247,NaN
1578006000,325.14,325.19,325.06,325.07,15311,NaN
1578009600,325.06,325.18,325.06,325.18,4501,NaN
1578052800,320.55,321.5,320.48,321.49,51951,NaN
1578056400,321.53,322.23,321.53,321.77,63952,NaN
1578060000,321.8,322.95,321.12,322.74,1052974,NaN
1578063600,322.73,323.08,322.03,322.49,1067611,NaN
1578067200,322.52,323.23,322.12,323.135,588263,NaN
1578070800,323.13,323.64,323.12,323.4,447401,NaN
1578074400,323.42,323.55,322.32,322.95,893723,455951.95
1578078000,322.94,323.31,322.57,323.25,499570,480625.35
1578081600,323.25,323.54,322.42,322.44,1830324,570725.1
1578085200,322.435,322.69,322.41,322.56,236193,548689.3
1578088800,322.57,322.66,322.57,322.66,4801,513571.2
1578092400,322.78,322.83,322.78,322.83,500,488753.4
1578312000,320.76,321.32,320.76,321.26,33467,474193.8
1578315600,321.23,321.24,320.6,320.8,54266,464363.1
1578319200,320.84,321.75,320.37,321.6,699231,466275.45
1578322800,321.6,322.49,321.49,322.22,601506,417409.5
1578326400,322.23,322.55,322.08,322.28,452227,430100.95
1578330000,322.27,322.5,322.15,322.4,384624,449119.8
1578333600,322.39,322.87,322.36,322.74,433293,470018.9
1578337200,322.75,323.21,322.6,322.99,535707,496579.2
1578340800,322.995,323.73,322.9,323.65,1733112,580637.25
1578344400,323.68,323.93,323.28,323.32,186848,586782.05
1578348000,323.32,323.33,323.15,323.25,7294,534498.05
1578351600,323.31,323.36,323.31,323.36,1297,481182.35
1578355200,323.56,323.79,323.55,323.79,4340,451986.2
1578398400,323.52,323.78,323.52,323.78,15199,430376.1
1578402000,323.74,323.74,322.95,322.97,31310,387255.45
1578405600,322.87,323.29,322.24,322.56,611537,392853.8
1578409200,322.58,323.37,322.46,323.28,553729,329024.05
1578412800,323.27,323.54,322.74,322.845,328356,333632.2
1578416400,322.83,323.05,322.71,322.91,184746,342629.45
1578420000,322.9,323.15,322.89,323.15,180105,351609.7
1578423600,323.15,323.16,322.64,322.98,349395,367406.1
1578427200,323,323.36,322.66,322.77,1288344,429110
1578430800,322.77,322.77,321.67,322.32,216077,404952.3
1578434400,322.22,322.25,322.19,322.24,48156,377284.8
1578438000,322.14,322.36,318.79,319.61,57551,357551
1578441600,319.5,319.5,317.35,318.3,54182,341028.9
1578484800,323.06,323.46,322.92,323.35,75150,323121.75
