time,open,high,low,close,Volume,Volume MA
2004-01-01T17:00:00-05:00,1.7838,1.7948,1.7789,1.7922,0,NaN
2004-01-02T13:00:00-05:00,1.7922,1.7938,1.7917,1.793,0,NaN
2004-01-04T17:00:00-05:00,1.7932,1.8102,1.7929,1.8066,0,NaN
2004-01-05T13:00:00-05:00,1.8066,1.8086,1.8045,1.8065,0,NaN
2004-01-05T17:00:00-05:00,1.8065,1.8278,1.8049,1.8241,0,NaN
2004-01-06T13:00:00-05:00,1.8241,1.8259,1.8204,1.8205,0,NaN
2004-01-06T17:00:00-05:00,1.8205,1.8258,1.812,1.8195,0,NaN
2004-01-07T13:00:00-05:00,1.8195,1.8204,1.8163,1.817,0,NaN
2004-01-07T17:00:00-05:00,1.817,1.8359,1.8105,1.8322,0,NaN
2004-01-08T13:00:00-05:00,1.8322,1.8347,1.8312,1.8347,0,NaN
2004-01-08T17:00:00-05:00,1.8347,1.8485,1.8277,1.8459,0,NaN
2004-01-09T13:00:00-05:00,1.8459,1.8488,1.8448,1.8485,0,NaN
2004-01-11T17:00:00-05:00,1.847,1.8578,1.8453,1.8472,0,NaN
2004-01-12T13:00:00-05:00,1.8472,1.8474,1.8449,1.8459,0,NaN
2004-01-12T17:00:00-05:00,1.8459,1.8536,1.8409,1.843,0,NaN
2004-01-13T13:00:00-05:00,1.843,1.8478,1.8401,1.8474,0,NaN
2004-01-13T17:00:00-05:00,1.8474,1.8487,1.8325,1.8378,0,NaN
2004-01-14T13:00:00-05:00,1.8378,1.8381,1.831,1.8316,0,NaN
2004-01-14T17:00:00-05:00,1.8316,1.8346,1.8179,1.8181,0,NaN
2004-01-15T13:00:00-05:00,1.8181,1.8246,1.818,1.8244,0,0
2004-01-15T17:00:00-05:00,1.8244,1.8266,1.793,1.7975,0,0
2004-01-16T13:00:00-05:00,1.7975,1.7981,1.7956,1.7961,0,0
2004-01-18T17:00:00-05:00,1.798,1.8019,1.7823,1.7833,0,0
2004-01-19T13:00:00-05:00,1.7833,1.7843,1.7823,1.784,0,0
2004-01-19T17:00:00-05:00,1.784,1.8217,1.7823,1.8203,0,0
2004-01-20T13:00:00-05:00,1.8203,1.8218,1.8181,1.8211,0,0
2004-01-20T17:00:00-05:00,1.8211,1.8371,1.8147,1.8316,0,0
2004-01-21T13:00:00-05:00,1.8316,1.8324,1.8277,1.8315,0,0
2004-01-21T17:00:00-05:00,1.8315,1.8479,1.831,1.843,0,0
2004-01-22T13:00:00-05:00,1.843,1.8468,1.8423,1.8456,0,0
2004-01-22T17:00:00-05:00,1.8456,1.8523,1.817,1.8208,0,0
2004-01-23T13:00:00-05:00,1.8208,1.8271,1.8204,1.8265,0,0
2004-01-25T17:00:00-05:00,1.8255,1.8307,1.8113,1.8119,0,0
2004-01-26T13:00:00-05:00,1.8119,1.8154,1.8106,1.8139,0,0
2004-01-26T17:00:00-05:00,1.8139,1.8288,1.8018,1.8267,0,0
2004-01-27T13:00:00-05:00,1.8267,1.8291,1.825,1.8276,0,0
2004-01-27T17:00:00-05:00,1.8276,1.838,1.8226,1.835,0,0
2004-01-28T13:00:00-05:00,1.835,1.8359,1.8124,1.8135,0,0
2004-01-28T17:00:00-05:00,1.8135,1.8268,1.8085,1.8147,0,0
2004-01-29T13:00:00-05:00,1.8147,1.8186,1.8131,1.8168,0,0
2004-01-29T17:00:00-05:00,1.8168,1.826,1.8056,1.8243,0,0
2004-01-30T13:00:00-05:00,1.8243,1.8261,1.821,1.8247,0,0
2004-02-01T17:00:00-05:00,1.8247,1.8269,1.8135,1.8172,0,0
2004-02-02T13:00:00-05:00,1.8172,1.8224,1.8158,1.8221,0,0
2004-02-02T17:00:00-05:00,1.8221,1.8423,1.8188,1.8363,0,0
2004-02-03T13:00:00-05:00,1.8363,1.84,1.8361,1.8383,0,0
2004-02-03T17:00:00-05:00,1.8383,1.8397,1.8282,1.834,0,0
2004-02-04T13:00:00-05:00,1.834,1.8351,1.8306,1.8317,0,0
2004-02-04T17:00:00-05:00,1.8317,1.8425,1.8303,1.8342,0,0
2004-02-05T13:00:00-05:00,1.8342,1.836,1.8318,1.8344,0,0
2004-02-05T17:00:00-05:00,1.8344,1.8516,1.8317,1.8464,0,0
2004-02-06T13:00:00-05:00,1.8464,1.8476,1.8453,1.8466,0,0
2004-02-08T17:00:00-05:00,1.8428,1.8627,1.8414,1.8575,0,0
2004-02-09T13:00:00-05:00,1.8575,1.8612,1.856,1.8604,0,0
2004-02-09T17:00:00-05:00,1.8604,1.8734,1.858,1.8703,0,0
