time,open,high,low,close,Volume,Volume MA
2010-01-03T17:00:00-05:00,93.081,93.096,92.692,92.872,13627,NaN
2010-01-04T01:00:00-05:00,92.872,93.214,92.612,92.643,21025,NaN
2010-01-04T09:00:00-05:00,92.643,92.726,92.19,92.483,16147,NaN
2010-01-04T17:00:00-05:00,92.483,92.55,91.634,91.682,15749,NaN
2010-01-05T01:00:00-05:00,91.682,92.159,91.682,91.758,19831,NaN
2010-01-05T09:00:00-05:00,91.758,91.844,91.251,91.675,17365,NaN
2010-01-05T17:00:00-05:00,91.675,92.131,91.522,92.061,12976,NaN
2010-01-06T01:00:00-05:00,92.061,92.504,91.952,92.182,22130,NaN
2010-01-06T09:00:00-05:00,92.182,92.741,92.125,92.307,18647,NaN
2010-01-06T17:00:00-05:00,92.307,92.462,92.115,92.201,11595,NaN
2010-01-07T01:00:00-05:00,92.201,93.403,92.105,93.067,28243,NaN
2010-01-07T09:00:00-05:00,93.067,93.359,92.964,93.359,16348,NaN
2010-01-07T17:00:00-05:00,93.359,93.768,93.133,93.325,15763,NaN
2010-01-08T01:00:00-05:00,93.325,93.471,92.275,92.369,22126,NaN
2010-01-08T09:00:00-05:00,92.369,93.258,92.332,92.619,21275,NaN
2010-01-10T17:00:00-05:00,92.619,92.625,92.179,92.221,8082,NaN
2010-01-11T01:00:00-05:00,92.221,92.562,92.187,92.403,14241,NaN
2010-01-11T09:00:00-05:00,92.403,92.665,91.812,92.071,17570,NaN
2010-01-11T17:00:00-05:00,92.071,92.425,91.823,92.223,14032,NaN
2010-01-12T01:00:00-05:00,92.223,92.296,91.335,91.342,25489,17613.05
2010-01-12T09:00:00-05:00,91.342,91.383,90.725,90.966,21640,18013.7
2010-01-12T17:00:00-05:00,90.966,91.353,90.905,91.116,13610,17642.95
2010-01-13T01:00:00-05:00,91.116,91.495,90.99,91.236,21507,17910.95
2010-01-13T09:00:00-05:00,91.236,91.562,91.183,91.362,19095,18078.25
2010-01-13T17:00:00-05:00,91.362,91.795,91.286,91.791,11349,17654.15
2010-01-14T01:00:00-05:00,91.791,92.046,91.129,91.213,21415,17856.65
2010-01-14T09:00:00-05:00,91.213,91.391,90.838,91.193,17678,18091.75
2010-01-14T17:00:00-05:00,91.193,91.321,90.924,91.17,12900,17630.25
2010-01-15T01:00:00-05:00,91.17,91.182,90.601,91.091,24401,17917.95
2010-01-15T09:00:00-05:00,91.091,91.192,90.702,90.809,15676,18122
2010-01-17T17:00:00-05:00,90.809,91.062,90.722,91.043,11071,17263.4
2010-01-18T01:00:00-05:00,91.043,91.056,90.623,90.713,14959,17193.95
2010-01-18T09:00:00-05:00,90.713,90.841,90.674,90.774,4306,16621.1
2010-01-18T17:00:00-05:00,90.774,90.777,90.35,90.473,12654,16147.5
2010-01-19T01:00:00-05:00,90.473,91.037,90.312,90.912,23951,16281.3
2010-01-19T09:00:00-05:00,90.912,91.264,90.842,91.118,16318,16693.1
2010-01-19T17:00:00-05:00,91.118,91.362,91.063,91.211,13352,16648.65
2010-01-20T01:00:00-05:00,91.211,91.266,90.791,90.952,23738,16957.05
2010-01-20T09:00:00-05:00,90.952,91.463,90.903,91.218,15090,17009.95
2010-01-20T17:00:00-05:00,91.218,91.668,91.184,91.602,13214,16396.2
2010-01-21T01:00:00-05:00,91.602,91.873,91.452,91.743,20895,16358.95
2010-01-21T09:00:00-05:00,91.743,91.833,90.118,90.427,29281,17142.5
2010-01-21T17:00:00-05:00,90.427,90.493,89.785,89.959,21644,17149.35
2010-01-22T01:00:00-05:00,89.959,90.571,89.918,90.112,27854,17587.3
2010-01-22T09:00:00-05:00,90.112,90.334,89.82,89.86,11523,17596
2010-01-24T17:00:00-05:00,90.031,90.272,89.816,90.082,12890,17169.75
